system:index,Date,ElevationBin,MeanBackscatter,.geo
1_1_1_2_11_6,2023-05-04,983-1033,-18.71154932668873,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_11_7,2023-05-04,1033-1083,-17.977387076711473,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_11_8,2023-05-04,1083-1133,-15.260902644314674,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_11_9,2023-05-04,1133-1183,-11.562674629882796,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_11_10,2023-05-04,1183-1233,-7.9539944702188645,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_11_11,2023-05-04,1233-1283,-7.223136564917892,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_11_12,2023-05-04,1283-1333,-6.7219422964249445,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_11_13,2023-05-04,1333-1383,-4.696740853912585,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_11_14,2023-05-04,1383-1433,-1.0581195924647964,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_12_0,2023-05-16,683-733,-22.67089571793483,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_12_1,2023-05-16,733-783,-24.591313682346545,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_12_2,2023-05-16,783-833,-24.67060627169233,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_12_3,2023-05-16,833-883,-25.93137400251203,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_12_4,2023-05-16,883-933,-24.45856859880758,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_12_5,2023-05-16,933-983,-25.05466419438543,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_12_6,2023-05-16,983-1033,-23.979688421329534,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_12_7,2023-05-16,1033-1083,-23.629731124181344,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_12_8,2023-05-16,1083-1133,-25.156733980177773,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_12_9,2023-05-16,1133-1183,-25.965561245260716,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_12_10,2023-05-16,1183-1233,-26.07316557348969,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_12_11,2023-05-16,1233-1283,-26.175983232702546,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_12_12,2023-05-16,1283-1333,-25.97607131172913,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_12_13,2023-05-16,1333-1383,-22.36833363265374,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_12_14,2023-05-16,1383-1433,-14.815719762700313,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_13_0,2023-05-28,683-733,-21.161611718935923,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_13_1,2023-05-28,733-783,-21.074183896151784,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_13_2,2023-05-28,783-833,-24.095037947157135,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_13_3,2023-05-28,833-883,-24.406282359515266,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_13_4,2023-05-28,883-933,-22.86476819204118,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_13_5,2023-05-28,933-983,-24.192211385950085,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_13_6,2023-05-28,983-1033,-23.740323551424027,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_13_7,2023-05-28,1033-1083,-23.188776364742626,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_13_8,2023-05-28,1083-1133,-24.404253243109167,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_13_9,2023-05-28,1133-1183,-24.12803992516342,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_13_10,2023-05-28,1183-1233,-23.260312895539926,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_13_11,2023-05-28,1233-1283,-24.395220127458362,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_13_12,2023-05-28,1283-1333,-24.558429223903094,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_13_13,2023-05-28,1333-1383,-22.503639304824976,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_13_14,2023-05-28,1383-1433,-14.00814783641051,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_14_0,2023-06-09,683-733,-17.35838569876362,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_14_1,2023-06-09,733-783,-18.589049889728752,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_14_2,2023-06-09,783-833,-22.129255736283515,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_14_3,2023-06-09,833-883,-23.208310061952055,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_14_4,2023-06-09,883-933,-23.11055837585929,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_14_5,2023-06-09,933-983,-23.47026760044825,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_14_6,2023-06-09,983-1033,-23.880572961845004,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_14_7,2023-06-09,1033-1083,-22.824813516685943,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_14_8,2023-06-09,1083-1133,-24.13875610991611,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_14_9,2023-06-09,1133-1183,-23.79796788559587,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_14_10,2023-06-09,1183-1233,-22.020946460968727,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_14_11,2023-06-09,1233-1283,-22.465941216605078,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_14_12,2023-06-09,1283-1333,-23.584130182947217,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_14_13,2023-06-09,1333-1383,-21.398359010441503,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_14_14,2023-06-09,1383-1433,-16.24535660264296,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_15_0,2023-06-21,683-733,-16.01503310852569,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_15_1,2023-06-21,733-783,-17.40368883138521,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_15_2,2023-06-21,783-833,-20.318094970933913,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_15_3,2023-06-21,833-883,-20.813034803262365,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_15_4,2023-06-21,883-933,-21.596287961521874,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_15_5,2023-06-21,933-983,-21.073963939684486,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_15_6,2023-06-21,983-1033,-22.08172829186325,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_15_7,2023-06-21,1033-1083,-21.236203485676892,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_15_8,2023-06-21,1083-1133,-23.06169067188817,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_15_9,2023-06-21,1133-1183,-22.204511011373402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_15_10,2023-06-21,1183-1233,-21.246550450432107,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_15_11,2023-06-21,1233-1283,-23.80513716047492,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_15_12,2023-06-21,1283-1333,-22.539158489009022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_15_13,2023-06-21,1333-1383,-22.489202771692845,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_15_14,2023-06-21,1383-1433,-18.271075571322093,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_16_0,2023-07-03,683-733,-15.889246957394807,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_16_1,2023-07-03,733-783,-18.0581091357213,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_16_2,2023-07-03,783-833,-18.707778844829157,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_16_3,2023-07-03,833-883,-18.697818831979593,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_16_4,2023-07-03,883-933,-18.75094904600677,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_16_5,2023-07-03,933-983,-19.46386860586031,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_16_6,2023-07-03,983-1033,-18.763833300149457,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_16_7,2023-07-03,1033-1083,-19.718568096975876,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_16_8,2023-07-03,1083-1133,-22.93331956400271,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_16_9,2023-07-03,1133-1183,-24.25766784562728,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_16_10,2023-07-03,1183-1233,-24.6496536238191,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_16_11,2023-07-03,1233-1283,-23.12550126196517,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_16_12,2023-07-03,1283-1333,-22.209819996081805,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_16_13,2023-07-03,1333-1383,-23.092417937386596,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_16_14,2023-07-03,1383-1433,-19.55120149317069,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_17_0,2023-07-15,683-733,-15.17129031187242,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_17_1,2023-07-15,733-783,-17.742796441995633,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_17_2,2023-07-15,783-833,-17.859892874736126,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_17_3,2023-07-15,833-883,-17.6626464340305,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_17_4,2023-07-15,883-933,-17.17846894807994,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_17_5,2023-07-15,933-983,-18.19462559348626,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_17_6,2023-07-15,983-1033,-18.033914017325717,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_17_7,2023-07-15,1033-1083,-18.26717525597341,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_17_8,2023-07-15,1083-1133,-23.216118521210408,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_17_9,2023-07-15,1133-1183,-24.033544782191676,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_17_10,2023-07-15,1183-1233,-23.39664939665591,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_17_11,2023-07-15,1233-1283,-22.924925524999612,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_17_12,2023-07-15,1283-1333,-21.92537966236997,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_17_13,2023-07-15,1333-1383,-18.3800422130673,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_17_14,2023-07-15,1383-1433,-16.329343411262673,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_18_0,2023-07-27,683-733,-15.610947321698486,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_18_1,2023-07-27,733-783,-17.414546736060945,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_18_2,2023-07-27,783-833,-16.692149916716115,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_18_3,2023-07-27,833-883,-17.437494527012092,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_18_4,2023-07-27,883-933,-15.959815528426295,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_18_5,2023-07-27,933-983,-16.406942708159036,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_18_6,2023-07-27,983-1033,-16.904088094117597,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_18_7,2023-07-27,1033-1083,-17.926589155015808,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_18_8,2023-07-27,1083-1133,-21.522104057678828,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_18_9,2023-07-27,1133-1183,-23.453862315122187,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_18_10,2023-07-27,1183-1233,-23.38067391175428,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_18_11,2023-07-27,1233-1283,-23.096692507346418,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_18_12,2023-07-27,1283-1333,-24.257648962155077,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_18_13,2023-07-27,1333-1383,-23.525048772252482,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_18_14,2023-07-27,1383-1433,-19.831800094270296,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_19_0,2023-08-08,683-733,-15.388183206079486,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_19_1,2023-08-08,733-783,-16.299224389421884,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_19_2,2023-08-08,783-833,-16.70711441602059,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_19_3,2023-08-08,833-883,-15.932272944254597,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_19_4,2023-08-08,883-933,-14.509795605513066,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_19_5,2023-08-08,933-983,-16.27156035029983,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_19_6,2023-08-08,983-1033,-14.37946509700579,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_19_7,2023-08-08,1033-1083,-17.444679029953548,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_19_8,2023-08-08,1083-1133,-20.741629029958553,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_19_9,2023-08-08,1133-1183,-24.614169746115337,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_19_10,2023-08-08,1183-1233,-22.587350185027894,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_19_11,2023-08-08,1233-1283,-24.127548813278857,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_19_12,2023-08-08,1283-1333,-26.063347335921726,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_19_13,2023-08-08,1333-1383,-23.212734892559787,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_19_14,2023-08-08,1383-1433,-19.324033567774126,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_20_0,2023-08-20,683-733,-15.78936479269085,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_20_1,2023-08-20,733-783,-18.424634876848447,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_20_2,2023-08-20,783-833,-18.177878739452343,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_20_3,2023-08-20,833-883,-17.679238020717147,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_20_4,2023-08-20,883-933,-15.415914346314212,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_20_5,2023-08-20,933-983,-16.224618524994757,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_20_6,2023-08-20,983-1033,-13.84227297903087,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_20_7,2023-08-20,1033-1083,-17.47933511312568,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_20_8,2023-08-20,1083-1133,-18.668715927042026,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_20_9,2023-08-20,1133-1183,-23.377803866469733,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_20_10,2023-08-20,1183-1233,-22.505635439838223,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_20_11,2023-08-20,1233-1283,-23.35176544205169,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_20_12,2023-08-20,1283-1333,-22.393760653356527,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_20_13,2023-08-20,1333-1383,-21.386102519185364,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_20_14,2023-08-20,1383-1433,-20.259327251494476,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_21_0,2023-09-01,683-733,-14.504615883404291,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_21_1,2023-09-01,733-783,-15.014009633500153,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_21_2,2023-09-01,783-833,-14.917394377872407,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_21_3,2023-09-01,833-883,-15.070467830908967,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_21_4,2023-09-01,883-933,-13.799994837821577,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_21_5,2023-09-01,933-983,-13.146145467274978,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_21_6,2023-09-01,983-1033,-12.24701287385023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_21_7,2023-09-01,1033-1083,-13.225774739610596,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_21_8,2023-09-01,1083-1133,-15.524652271008561,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_21_9,2023-09-01,1133-1183,-19.547817720563298,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_21_10,2023-09-01,1183-1233,-19.671245499416653,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_21_11,2023-09-01,1233-1283,-20.961806792935466,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_21_12,2023-09-01,1283-1333,-20.711846297917813,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_21_13,2023-09-01,1333-1383,-19.658637623245433,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_21_14,2023-09-01,1383-1433,-16.25862352003848,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_22_0,2023-09-13,683-733,-15.355731183048697,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_22_1,2023-09-13,733-783,-16.615133457015595,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_22_2,2023-09-13,783-833,-17.21825227129808,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_22_3,2023-09-13,833-883,-16.986304009243103,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_22_4,2023-09-13,883-933,-15.326899350563792,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_22_5,2023-09-13,933-983,-16.763869095046577,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_22_6,2023-09-13,983-1033,-17.8994716317348,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_22_7,2023-09-13,1033-1083,-19.645025275509873,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_22_8,2023-09-13,1083-1133,-23.35941432718178,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_22_9,2023-09-13,1133-1183,-23.0752444631648,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_22_10,2023-09-13,1183-1233,-20.278016460951573,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_22_11,2023-09-13,1233-1283,-18.372653474794625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_22_12,2023-09-13,1283-1333,-16.91060752312155,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_22_13,2023-09-13,1333-1383,-13.109691571255384,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_22_14,2023-09-13,1383-1433,-11.147205868676377,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_23_0,2023-09-25,683-733,-15.3779268211209,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_23_1,2023-09-25,733-783,-16.84359897365809,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_23_2,2023-09-25,783-833,-16.981060157102124,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_23_3,2023-09-25,833-883,-16.97169533179476,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_23_4,2023-09-25,883-933,-15.88451385489937,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_23_5,2023-09-25,933-983,-14.49920706872932,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_23_6,2023-09-25,983-1033,-13.716599165299119,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_23_7,2023-09-25,1033-1083,-15.057678414344698,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_23_8,2023-09-25,1083-1133,-19.147410274987916,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_23_9,2023-09-25,1133-1183,-20.63317268668763,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_23_10,2023-09-25,1183-1233,-19.84566941996822,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_23_11,2023-09-25,1233-1283,-16.25377861957135,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_23_12,2023-09-25,1283-1333,-15.74009197185806,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_23_13,2023-09-25,1333-1383,-14.854578106974376,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_23_14,2023-09-25,1383-1433,-11.025496753042313,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_24_0,2023-10-07,683-733,-16.575444525974408,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_24_1,2023-10-07,733-783,-17.588134676995708,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_24_2,2023-10-07,783-833,-18.5290936468026,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_24_3,2023-10-07,833-883,-18.07691503201959,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_24_4,2023-10-07,883-933,-15.973000967328861,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_24_5,2023-10-07,933-983,-17.070199602473224,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_24_6,2023-10-07,983-1033,-14.879825438009009,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_24_7,2023-10-07,1033-1083,-15.182514565255339,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_24_8,2023-10-07,1083-1133,-16.445158233014457,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_24_9,2023-10-07,1133-1183,-16.073072830269314,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_24_10,2023-10-07,1183-1233,-13.742176497970934,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_24_11,2023-10-07,1233-1283,-11.997830109512469,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_24_12,2023-10-07,1283-1333,-11.996994798510059,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_24_13,2023-10-07,1333-1383,-8.398773002806267,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_24_14,2023-10-07,1383-1433,-4.210221346585407,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_25_0,2023-10-19,683-733,-14.844645675069598,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_25_1,2023-10-19,733-783,-15.880465016978803,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_25_2,2023-10-19,783-833,-16.691383918880458,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_25_3,2023-10-19,833-883,-17.065791807425086,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_25_4,2023-10-19,883-933,-15.704491226167471,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_25_5,2023-10-19,933-983,-14.069242941274876,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_25_6,2023-10-19,983-1033,-13.449836042464488,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_25_7,2023-10-19,1033-1083,-14.944535059996921,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_25_8,2023-10-19,1083-1133,-18.771600469036137,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_25_9,2023-10-19,1133-1183,-22.029344076564623,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_25_10,2023-10-19,1183-1233,-21.10290555692454,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_25_11,2023-10-19,1233-1283,-21.89827863088044,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_25_12,2023-10-19,1283-1333,-23.010265717403012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_25_13,2023-10-19,1333-1383,-20.352986106115722,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_25_14,2023-10-19,1383-1433,-18.024006279414742,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_26_0,2023-10-31,683-733,-15.7779120710596,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_26_1,2023-10-31,733-783,-17.686397641582026,"{""type"":""MultiPoint"",""coordinates"":[]}"
