system:index,Date,ElevationBin,MeanBackscatter,.geo
1_2_12_14,2021-04-26,1333-1383,-18.537545129819822,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_12_15,2021-04-26,1383-1433,-12.399126329203101,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_13_0,2021-05-08,633-683,-19.888088788583268,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_13_1,2021-05-08,683-733,-21.858022194966672,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_13_2,2021-05-08,733-783,-21.949978148325922,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_13_3,2021-05-08,783-833,-22.05998550360139,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_13_4,2021-05-08,833-883,-23.19753267730721,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_13_5,2021-05-08,883-933,-22.49368939016309,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_13_6,2021-05-08,933-983,-22.015811975866654,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_13_7,2021-05-08,983-1033,-21.05820731525456,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_13_8,2021-05-08,1033-1083,-19.887962463750636,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_13_9,2021-05-08,1083-1133,-18.326774655341797,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_13_10,2021-05-08,1133-1183,-16.191656225196855,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_13_11,2021-05-08,1183-1233,-13.515086912374919,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_13_12,2021-05-08,1233-1283,-10.76124685038561,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_13_13,2021-05-08,1283-1333,-8.404628883700562,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_13_14,2021-05-08,1333-1383,-6.463992478679125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_13_15,2021-05-08,1383-1433,-4.737351562545819,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_14_0,2021-05-20,633-683,-25.085516120417363,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_14_1,2021-05-20,683-733,-24.255869164198447,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_14_2,2021-05-20,733-783,-22.07456074827953,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_14_3,2021-05-20,783-833,-20.841119788503654,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_14_4,2021-05-20,833-883,-21.289976444926985,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_14_5,2021-05-20,883-933,-20.441514652925203,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_14_6,2021-05-20,933-983,-19.646153202838132,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_14_7,2021-05-20,983-1033,-18.44846856408588,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_14_8,2021-05-20,1033-1083,-17.185524049408148,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_14_9,2021-05-20,1083-1133,-15.263016859483917,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_14_10,2021-05-20,1133-1183,-13.0600596526984,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_14_11,2021-05-20,1183-1233,-11.07836682874777,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_14_12,2021-05-20,1233-1283,-8.711470121655992,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_14_13,2021-05-20,1283-1333,-7.264773605505898,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_14_14,2021-05-20,1333-1383,-5.614233888850503,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_14_15,2021-05-20,1383-1433,-3.5887338240975004,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_15_0,2021-06-01,633-683,-24.57662519554326,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_15_1,2021-06-01,683-733,-25.912597670537703,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_15_2,2021-06-01,733-783,-26.171250808059355,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_15_3,2021-06-01,783-833,-26.287070237016476,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_15_4,2021-06-01,833-883,-26.265103044069217,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_15_5,2021-06-01,883-933,-26.631269103800864,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_15_6,2021-06-01,933-983,-26.58418842176913,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_15_7,2021-06-01,983-1033,-26.464686391106945,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_15_8,2021-06-01,1033-1083,-26.28515641001136,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_15_9,2021-06-01,1083-1133,-26.39219521255069,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_15_10,2021-06-01,1133-1183,-25.588903123231212,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_15_11,2021-06-01,1183-1233,-25.17304642957458,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_15_12,2021-06-01,1233-1283,-24.002712715984806,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_15_13,2021-06-01,1283-1333,-22.4227507887448,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_15_14,2021-06-01,1333-1383,-18.8299060964343,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_15_15,2021-06-01,1383-1433,-12.440914774126757,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_16_0,2021-06-13,633-683,-22.280570291313513,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_16_1,2021-06-13,683-733,-24.501188460520147,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_16_2,2021-06-13,733-783,-25.520749570211205,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_16_3,2021-06-13,783-833,-26.03799146895095,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_16_4,2021-06-13,833-883,-26.335412632263246,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_16_5,2021-06-13,883-933,-26.475981056824985,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_16_6,2021-06-13,933-983,-26.53138101509402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_16_7,2021-06-13,983-1033,-26.359659560170073,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_16_8,2021-06-13,1033-1083,-26.369065471589774,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_16_9,2021-06-13,1083-1133,-26.120693567301817,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_16_10,2021-06-13,1133-1183,-25.542075291691567,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_16_11,2021-06-13,1183-1233,-24.63833102613854,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_16_12,2021-06-13,1233-1283,-23.875996399490603,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_16_13,2021-06-13,1283-1333,-21.859144758193544,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_16_14,2021-06-13,1333-1383,-19.25199092884149,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_16_15,2021-06-13,1383-1433,-13.868717914382977,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_17_0,2021-06-25,633-683,-21.59186929650046,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_17_1,2021-06-25,683-733,-23.920627301988116,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_17_2,2021-06-25,733-783,-25.482583054285964,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_17_3,2021-06-25,783-833,-25.872475759214897,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_17_4,2021-06-25,833-883,-26.009873478945078,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_17_5,2021-06-25,883-933,-26.013261146463506,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_17_6,2021-06-25,933-983,-25.851590676890897,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_17_7,2021-06-25,983-1033,-25.903285072296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_17_8,2021-06-25,1033-1083,-25.666487484935267,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_17_9,2021-06-25,1083-1133,-25.613726117625642,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_17_10,2021-06-25,1133-1183,-25.20332124982537,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_17_11,2021-06-25,1183-1233,-24.927413417770083,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_17_12,2021-06-25,1233-1283,-24.748678977151226,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_17_13,2021-06-25,1283-1333,-25.041296465914225,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_17_14,2021-06-25,1333-1383,-25.04926639237599,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_17_15,2021-06-25,1383-1433,-23.440680991061623,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_18_0,2021-07-07,633-683,-18.936279425689047,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_18_1,2021-07-07,683-733,-21.90204396667542,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_18_2,2021-07-07,733-783,-23.84392832397847,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_18_3,2021-07-07,783-833,-25.128041452818568,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_18_4,2021-07-07,833-883,-25.785891777387175,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_18_5,2021-07-07,883-933,-26.30856125574911,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_18_6,2021-07-07,933-983,-26.15655862375305,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_18_7,2021-07-07,983-1033,-25.997671976862147,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_18_8,2021-07-07,1033-1083,-25.869004288229,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_18_9,2021-07-07,1083-1133,-26.143444555716552,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_18_10,2021-07-07,1133-1183,-26.09982046852236,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_18_11,2021-07-07,1183-1233,-25.740158347240044,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_18_12,2021-07-07,1233-1283,-25.508805837133288,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_18_13,2021-07-07,1283-1333,-24.59239016793704,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_18_14,2021-07-07,1333-1383,-24.787513861659292,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_18_15,2021-07-07,1383-1433,-23.21233852041686,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_19_0,2021-07-19,633-683,-17.420713582260547,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_19_1,2021-07-19,683-733,-19.66241737860342,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_19_2,2021-07-19,733-783,-21.621295500471494,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_19_3,2021-07-19,783-833,-23.51263980406711,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_19_4,2021-07-19,833-883,-24.86898992041985,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_19_5,2021-07-19,883-933,-25.61267256738518,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_19_6,2021-07-19,933-983,-25.440722713463337,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_19_7,2021-07-19,983-1033,-25.61839513039156,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_19_8,2021-07-19,1033-1083,-25.514075799375483,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_19_9,2021-07-19,1083-1133,-25.84112819026165,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_19_10,2021-07-19,1133-1183,-26.016390255283522,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_19_11,2021-07-19,1183-1233,-25.658241372650586,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_19_12,2021-07-19,1233-1283,-25.646170081961962,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_19_13,2021-07-19,1283-1333,-24.70091621832251,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_19_14,2021-07-19,1333-1383,-24.13969704623926,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_19_15,2021-07-19,1383-1433,-21.764756705230234,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20_0,2021-07-31,633-683,-16.95254933270149,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20_1,2021-07-31,683-733,-18.52369175416609,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20_2,2021-07-31,733-783,-20.000990010397675,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20_3,2021-07-31,783-833,-22.229645572392098,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20_4,2021-07-31,833-883,-23.550881153012476,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20_5,2021-07-31,883-933,-24.730141815077893,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20_6,2021-07-31,933-983,-24.758303371330573,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20_7,2021-07-31,983-1033,-25.03851051567675,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20_8,2021-07-31,1033-1083,-24.81719410964641,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20_9,2021-07-31,1083-1133,-25.913323898403682,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20_10,2021-07-31,1133-1183,-25.899896503799564,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20_11,2021-07-31,1183-1233,-25.991989884057567,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20_12,2021-07-31,1233-1283,-25.238571052736585,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20_13,2021-07-31,1283-1333,-24.73207845777801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20_14,2021-07-31,1333-1383,-24.335470939992724,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20_15,2021-07-31,1383-1433,-22.00901147366393,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_21_0,2021-08-12,633-683,-17.279241232658897,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_21_1,2021-08-12,683-733,-18.371467419925832,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_21_2,2021-08-12,733-783,-19.444611405106635,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_21_3,2021-08-12,783-833,-21.401135628000564,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_21_4,2021-08-12,833-883,-22.79524035638959,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_21_5,2021-08-12,883-933,-24.264498869359446,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_21_6,2021-08-12,933-983,-24.37332965774838,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_21_7,2021-08-12,983-1033,-24.675452284358208,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_21_8,2021-08-12,1033-1083,-24.685488421270506,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_21_9,2021-08-12,1083-1133,-25.448594861680682,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_21_10,2021-08-12,1133-1183,-25.867476255161097,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_21_11,2021-08-12,1183-1233,-25.887834562882073,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_21_12,2021-08-12,1233-1283,-25.49642186597158,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_21_13,2021-08-12,1283-1333,-24.94576339901452,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_21_14,2021-08-12,1333-1383,-24.29480820726318,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_21_15,2021-08-12,1383-1433,-20.342071590902584,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_22_0,2021-08-24,633-683,-15.880914830126178,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_22_1,2021-08-24,683-733,-16.65647089400679,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_22_2,2021-08-24,733-783,-17.138782987712958,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_22_3,2021-08-24,783-833,-19.112629197969802,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_22_4,2021-08-24,833-883,-20.312617846052824,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_22_5,2021-08-24,883-933,-21.639382254241635,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_22_6,2021-08-24,933-983,-22.17552823855359,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_22_7,2021-08-24,983-1033,-22.68644364721388,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_22_8,2021-08-24,1033-1083,-22.566589722310745,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_22_9,2021-08-24,1083-1133,-23.435042085999537,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_22_10,2021-08-24,1133-1183,-24.36555980015689,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_22_11,2021-08-24,1183-1233,-24.517324335445753,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_22_12,2021-08-24,1233-1283,-24.204691638225334,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_22_13,2021-08-24,1283-1333,-22.680234201741094,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_22_14,2021-08-24,1333-1383,-22.033328963375652,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_22_15,2021-08-24,1383-1433,-18.361977809800553,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_23_0,2021-09-17,633-683,-16.87416299394848,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_23_1,2021-09-17,683-733,-17.68227352197602,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_23_2,2021-09-17,733-783,-18.900056194275844,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_23_3,2021-09-17,783-833,-20.76562606347659,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_23_4,2021-09-17,833-883,-22.058575512545488,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_23_5,2021-09-17,883-933,-23.076151293648394,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_23_6,2021-09-17,933-983,-23.480602121817203,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_23_7,2021-09-17,983-1033,-23.553857495707334,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_23_8,2021-09-17,1033-1083,-23.4232025014719,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_23_9,2021-09-17,1083-1133,-23.80866716402855,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_23_10,2021-09-17,1133-1183,-23.609820249942565,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_23_11,2021-09-17,1183-1233,-22.187226157748285,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_23_12,2021-09-17,1233-1283,-20.96324618488774,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_23_13,2021-09-17,1283-1333,-18.952142891101744,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_23_14,2021-09-17,1333-1383,-17.245846185702966,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_23_15,2021-09-17,1383-1433,-15.940785522494954,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_24_0,2021-09-29,633-683,-22.871737628000343,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_24_1,2021-09-29,683-733,-22.243781596860252,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_24_2,2021-09-29,733-783,-21.610159685810117,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_24_3,2021-09-29,783-833,-22.404351273196035,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_24_4,2021-09-29,833-883,-22.898942683278374,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_24_5,2021-09-29,883-933,-22.9562069761496,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_24_6,2021-09-29,933-983,-22.18820121139978,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_24_7,2021-09-29,983-1033,-20.45783608203218,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_24_8,2021-09-29,1033-1083,-18.41543977013842,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_24_9,2021-09-29,1083-1133,-17.453453946315246,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_24_10,2021-09-29,1133-1183,-15.38895870769147,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_24_11,2021-09-29,1183-1233,-13.357006248430324,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_24_12,2021-09-29,1233-1283,-12.02849852264079,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_24_13,2021-09-29,1283-1333,-11.118382000882491,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_24_14,2021-09-29,1333-1383,-10.382528343180574,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_24_15,2021-09-29,1383-1433,-11.443661673545941,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_25_0,2021-10-11,633-683,-21.545418059803612,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_25_1,2021-10-11,683-733,-22.986356590645517,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_25_2,2021-10-11,733-783,-23.780437455298525,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_25_3,2021-10-11,783-833,-24.61614043126933,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_25_4,2021-10-11,833-883,-25.004512258078773,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_25_5,2021-10-11,883-933,-25.058878982146084,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_25_6,2021-10-11,933-983,-23.927542315782297,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_25_7,2021-10-11,983-1033,-22.42907173676384,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_25_8,2021-10-11,1033-1083,-20.913062081274603,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_25_9,2021-10-11,1083-1133,-19.883522531145793,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_25_10,2021-10-11,1133-1183,-18.057493137343624,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_25_11,2021-10-11,1183-1233,-16.112888588862642,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_25_12,2021-10-11,1233-1283,-13.240958807932067,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_25_13,2021-10-11,1283-1333,-11.758064182517023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_25_14,2021-10-11,1333-1383,-11.667166277527032,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_25_15,2021-10-11,1383-1433,-10.502326130561697,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_26_0,2021-10-23,633-683,-23.518381474195756,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_26_1,2021-10-23,683-733,-24.413443331410086,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_26_2,2021-10-23,733-783,-25.165284592947337,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_26_3,2021-10-23,783-833,-25.59437047676907,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_26_4,2021-10-23,833-883,-25.307519744787104,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_26_5,2021-10-23,883-933,-25.07269106921788,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_26_6,2021-10-23,933-983,-24.87835021762261,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_26_7,2021-10-23,983-1033,-24.57982250241471,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_26_8,2021-10-23,1033-1083,-24.832560896897835,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_26_9,2021-10-23,1083-1133,-25.21839960459239,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_26_10,2021-10-23,1133-1183,-25.390548175164792,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_26_11,2021-10-23,1183-1233,-25.706765065906072,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_26_12,2021-10-23,1233-1283,-25.529033125238982,"{""type"":""MultiPoint"",""coordinates"":[]}"
